date,signals_count,buy_count,sell_count,skip_count,executable_count,rejected_count,risk_status,cumulative_drawdown,rolling_20d_return,rolling_20d_winrate,consecutive_losses,rejection_rate,action_tomorrow
2023-02-09,11,11,0,0,1,10,NORMAL,-0.009203262117976627,0.012833672896058523,0.7,0,0.0,continue
2023-02-10,0,0,0,0,0,0,NORMAL,-0.006435788579639181,0.01562622619713161,0.7,0,0.0,continue
2023-02-13,0,0,0,0,0,0,NORMAL,-0.00034593419229232366,0.021704544002223214,0.7,0,0.0,continue
2023-02-14,11,10,1,0,1,10,NORMAL,-0.0004339915643649227,0.02166956995711722,0.65,1,0.0,continue
2023-02-15,0,0,0,0,0,0,NORMAL,-0.0016414600455837557,0.020462882371961033,0.65,2,0.0,continue
2023-02-16,0,0,0,0,0,0,WARNING,-0.023792303506231405,-0.00230378665675246,0.65,3,0.0,warn
2023-02-17,15,7,0,8,1,14,HALTED,-0.021786094010511327,-0.00017264565191377201,0.65,0,0.5333,halt
2023-02-20,0,0,0,0,0,0,NORMAL,-0.01958857507571963,0.0019295217827592914,0.7,0,0.0,continue
2023-02-21,0,0,0,0,0,0,NORMAL,-0.017742671453998993,0.00359975267178525,0.7,0,0.0,continue
2023-02-22,15,1,1,13,1,14,HALTED,-0.016929199446861717,0.004394847854331196,0.7,0,0.9286,halt
2023-02-23,0,0,0,0,0,0,NORMAL,-0.018449283114723495,0.002419030407537104,0.65,1,0.0,continue
2023-02-24,0,0,0,0,0,0,NORMAL,-0.014630955776098575,0.006381724205477335,0.65,0,0.0,continue
2023-02-27,17,3,2,12,3,14,HALTED,-0.03002608678535403,-0.00935058917215037,0.65,1,0.8,halt
2023-02-28,0,0,0,0,0,0,WARNING,-0.01603456111361294,-2.1087602673386385e-05,0.65,0,0.0,warn
2023-03-01,0,0,0,0,0,0,NORMAL,-0.005822362654068807,0.010566394781113875,0.65,0,0.0,continue
2023-03-02,17,4,3,10,5,12,HALTED,-0.007958522413572512,0.008247415292874205,0.65,1,0.7143,halt
2023-03-03,0,0,0,0,0,0,NORMAL,-0.013945195364070571,0.001908722476773539,0.6,2,0.0,continue
2023-03-06,0,0,0,0,0,0,WARNING,-0.0178160346839489,-0.005076917866251307,0.55,3,0.0,warn
2023-03-07,14,6,4,4,7,7,WARNING,-0.030391355213550963,-0.01671298121619591,0.5,4,0.4,warn
2023-03-08,0,0,0,0,0,0,WARNING,-0.014817714176794948,-0.005666603294253947,0.55,0,0.0,warn
2023-03-09,0,0,0,0,0,0,NORMAL,-8.02727011677461e-05,0.006396683581613605,0.55,0,0.0,continue
2023-03-10,16,4,5,7,6,10,HALTED,-0.01516238009725923,-0.014821573193918192,0.5,1,0.6364,halt
2023-03-13,0,0,0,0,0,0,WARNING,-0.0237918490165691,-0.023367998966631776,0.45,2,0.0,warn
2023-03-14,0,0,0,0,0,0,WARNING,-0.037371570203743994,-0.03578885613558391,0.45,3,0.0,warn
2023-03-15,15,6,5,4,7,8,WARNING,-0.022875926441094003,0.0009387111661061098,0.5,0,0.4,warn
2023-03-16,0,0,0,0,0,0,WARNING,-0.023995874953557015,-0.002258995634303984,0.5,1,0.0,warn
2023-03-17,0,0,0,0,0,0,WARNING,-0.03099409449030491,-0.011633401166725621,0.45,2,0.0,warn
2023-03-20,14,5,6,3,8,6,WARNING,-0.041842071782527385,-0.024534711656671315,0.4,3,0.375,warn
2023-03-21,0,0,0,0,0,0,WARNING,-0.021553407586912834,-0.004703840392217162,0.4,0,0.0,warn
2023-03-22,0,0,0,0,0,0,WARNING,-0.0060209162898524704,0.012661971114757531,0.4,0,0.0,warn
2023-03-23,15,4,6,5,8,7,HALTED,-0.016953738817750415,-0.002357272186768733,0.4,1,0.5556,halt
2023-03-24,0,0,0,0,0,0,WARNING,-0.017327464438717646,0.013091715327220754,0.35,2,0.0,warn
2023-03-27,0,0,0,0,0,0,WARNING,-0.026314997510901623,-0.010447964929463094,0.35,3,0.0,warn
2023-03-28,14,5,5,4,6,8,HALTED,-0.034406995554016474,-0.02875203769042478,0.3,4,0.4444,halt
2023-03-29,0,0,0,0,0,0,HALTED,-0.04966341508998436,-0.0420394646984692,0.25,5,0.0,halt
2023-03-30,0,0,0,0,0,0,HALTED,-0.05971715634293927,-0.04641928700481168,0.25,6,0.0,halt
2023-03-31,19,2,1,16,3,16,HALTED,-0.05174192529252505,-0.03454127923749939,0.3,0,0.8889,halt
2023-04-03,12,1,11,0,11,1,HALTED,-0.052336836906108464,-0.022633339554631204,0.3,1,0.0,halt
2023-04-04,0,0,0,0,0,0,WARNING,-0.052142603992992795,-0.03788627785264087,0.35,0,0.0,warn
2023-04-06,0,0,0,0,0,0,HALTED,-0.05198215071694071,-0.05190604465418425,0.35,0,0.0,halt
2023-04-07,0,0,0,0,0,0,WARNING,-0.05187236689648403,-0.03727516705022926,0.35,0,0.0,warn
2023-04-10,0,0,0,0,0,0,WARNING,-0.05193148126134532,-0.02882544282838495,0.35,1,0.0,warn
2023-04-11,0,0,0,0,0,0,WARNING,-0.05189770162428173,-0.015090071070945066,0.4,0,0.0,warn
2023-04-12,0,0,0,0,0,0,WARNING,-0.05181325253162274,-0.029614791891404812,0.45,0,0.0,warn
2023-04-13,0,0,0,0,0,0,WARNING,-0.05175413816676145,-0.02844072325194691,0.45,0,0.0,warn
2023-04-14,0,0,0,0,0,0,WARNING,-0.05166968907410246,-0.021336912877659153,0.5,0,0.0,warn
2023-04-17,0,0,0,0,0,0,WARNING,-0.05160212979997527,-0.01018627277405637,0.55,0,0.0,warn
2023-04-18,0,0,0,0,0,0,WARNING,-0.0514247867053914,-0.030529391537670425,0.6,0,0.0,warn
2023-04-19,0,0,0,0,0,0,WARNING,-0.051416341796125496,-0.04567040318074811,0.6,0,0.0,warn
2023-04-20,0,0,0,0,0,0,WARNING,-0.051441676523923195,-0.03508272099493692,0.55,1,0.0,warn
2023-04-21,0,0,0,0,0,0,WARNING,-0.05133189270346651,-0.03460402833516274,0.6,0,0.0,warn
2023-04-24,0,0,0,0,0,0,WARNING,-0.051340337612732406,-0.02570167974022064,0.6,1,0.0,warn
2023-04-25,0,0,0,0,0,0,WARNING,-0.051315002884934714,-0.017510490706816317,0.65,0,0.0,warn
2023-04-26,0,0,0,0,0,0,WARNING,-0.051289668157137015,-0.001711239042014423,0.7,0,0.0,warn
2023-04-27,0,0,0,0,0,0,NORMAL,-0.05112076997181904,0.009142340976557861,0.75,0,0.0,continue
2023-04-28,0,0,0,0,0,0,NORMAL,-0.050943426877235166,0.000842068669477225,0.8,0,0.0,continue
2023-05-04,1,0,1,0,1,0,NORMAL,-0.05093498196796927,0.0014792755408603586,0.8,0,0.0,continue
2023-05-05,0,0,0,0,0,0,NORMAL,-0.05093498196796927,0.0012740545467184727,0.8,0,0.0,continue
2023-05-08,10,10,0,0,0,10,NORMAL,-0.05078850731990948,0.001259093800748623,0.8,0,0.0,continue
2023-05-09,0,0,0,0,0,0,WARNING,-0.054458511343064245,-0.002727633238696958,0.75,1,0.0,warn
2023-05-10,0,0,0,0,0,0,NORMAL,-0.050720640958172615,0.0012771653938932204,0.75,0,0.0,continue
2023-05-11,11,10,1,0,1,10,NORMAL,-0.04554248976254379,0.006703086652807055,0.8,0,0.0,continue
2023-05-12,0,0,0,0,0,0,NORMAL,-0.04942960472573458,0.0025139012038002395,0.75,1,0.0,continue
2023-05-15,0,0,0,0,0,0,NORMAL,-0.045366528562203426,0.006736237785640142,0.75,0,0.0,continue
2023-05-16,11,11,0,0,1,10,NORMAL,-0.05057013732067379,0.001159460728778372,0.7,1,0.0,continue
2023-05-17,0,0,0,0,0,0,NORMAL,-0.03940351057027826,0.012862343551155675,0.7,0,0.0,continue
2023-05-18,0,0,0,0,0,0,NORMAL,-0.03551271055577144,0.01677471214365167,0.7,0,0.0,continue
2023-05-19,11,10,1,0,1,10,NORMAL,-0.04090986435111174,0.011075962941326178,0.65,1,0.0,continue
2023-05-22,0,0,0,0,0,0,NORMAL,-0.04050788667005496,0.011526744938361144,0.65,0,0.0,continue
2023-05-23,0,0,0,0,0,0,NORMAL,-0.04286724077514224,0.00892266943857356,0.65,1,0.0,continue
2023-05-24,18,7,3,8,3,15,HALTED,-0.04218864778792387,0.009646968441536341,0.65,0,0.5333,halt
2023-05-25,0,0,0,0,0,0,NORMAL,-0.03184071660490602,0.020527663385897066,0.7,0,0.0,continue
2023-05-26,0,0,0,0,0,0,NORMAL,-0.03472150547121134,0.017463879257794357,0.65,1,0.0,continue
2023-05-29,16,6,6,4,8,8,WARNING,-0.04958427861297274,0.0016192696712316046,0.6,2,0.4,warn
2023-05-30,0,0,0,0,0,0,WARNING,-0.05006886286103049,0.000921508834111906,0.55,3,0.0,warn
2023-05-31,0,0,0,0,0,0,WARNING,-0.056066590965476636,-0.005407015220251443,0.5,4,0.0,warn
2023-06-01,16,6,6,4,6,10,HALTED,-0.056601866165262554,-0.005971017885628149,0.45,5,0.4,halt
2023-06-02,0,0,0,0,0,0,NORMAL,-0.0432300432898336,0.007962887184113754,0.5,0,0.0,continue
2023-06-05,0,0,0,0,0,0,NORMAL,-0.03158650948162204,0.024189316001278716,0.5,0,0.0,continue
2023-06-06,16,6,4,6,5,11,HALTED,-0.05362099744696597,-0.0030553245060768175,0.5,1,0.5,halt
2023-06-07,0,0,0,0,0,0,NORMAL,-0.039112950415761544,0.006736328519414858,0.5,0,0.0,continue
2023-06-08,0,0,0,0,0,0,WARNING,-0.04176188813676674,0.008066437401256898,0.45,1,0.0,warn
2023-06-09,18,1,4,13,4,14,HALTED,-0.05712095784801885,-0.012313028651836144,0.45,2,0.9286,halt
2023-06-12,0,0,0,0,0,0,WARNING,-0.0447640595225461,0.006115330922647377,0.45,0,0.0,warn
2023-06-13,0,0,0,0,0,0,WARNING,-0.040659219444099955,-0.001307217846035602,0.5,0,0.0,warn
2023-06-14,17,8,2,7,3,14,HALTED,-0.04248872151658812,-0.007232869771499506,0.45,1,0.4667,halt
2023-06-15,0,0,0,0,0,0,WARNING,-0.04421854602185386,-0.0034498130548528128,0.4,2,0.0,warn
2023-06-16,0,0,0,0,0,0,WARNING,-0.04773746294105146,-0.007534794888418683,0.4,3,0.0,warn
2023-06-19,15,7,5,3,7,8,WARNING,-0.0646138033976606,-0.022720529010134438,0.35,4,0.3,warn
2023-06-20,0,0,0,0,0,0,HALTED,-0.08032256298267099,-0.03981359701644427,0.35,5,0.0,halt
2023-06-21,0,0,0,0,0,0,HALTED,-0.08799606817308112,-0.058002182627689414,0.3,6,0.0,halt
2023-06-26,16,7,4,5,5,11,HALTED,-0.08762321161004928,-0.05480460451432978,0.3,0,0.4167,halt
2023-06-27,0,0,0,0,0,0,WARNING,-0.0505466819690473,-0.0010126130433427694,0.35,0,0.0,warn
2023-06-28,0,0,0,0,0,0,WARNING,-0.03744478910251744,0.013289462009356434,0.4,0,0.0,warn
2023-06-29,19,8,2,9,6,13,HALTED,-0.025024317500090994,0.0328860840905465,0.45,0,0.5294,halt
2023-06-30,0,0,0,0,0,0,NORMAL,-0.005998704643045229,0.05363924276225229,0.5,0,0.0,continue
2023-07-03,0,0,0,0,0,0,NORMAL,0.0,0.04537969166639866,0.55,0,0.0,continue
2023-07-04,13,4,6,3,6,7,HALTED,0.0,0.05296720062086391,0.55,0,0.4286,halt
2023-07-05,1,0,1,0,1,0,NORMAL,-0.003497779056779609,0.07371457669561532,0.5,1,0.0,continue
2023-07-06,0,0,0,0,0,0,NORMAL,0.0,0.06677678590917702,0.55,0,0.0,continue
2023-07-07,14,6,7,1,8,6,NORMAL,-0.005168261962293523,0.06419714317331038,0.5,1,0.1429,continue
2023-07-10,0,0,0,0,0,0,NORMAL,-0.01257753561315068,0.07347742935530932,0.5,2,0.0,continue
2023-07-11,0,0,0,0,0,0,NORMAL,-0.0038186429344303705,0.06899002386342956,0.55,0,0.0,continue
2023-07-12,11,3,6,2,6,5,WARNING,-0.01669656689453969,0.050656002064124905,0.5,1,0.4,warn
2023-07-13,0,0,0,0,0,0,NORMAL,-0.008569194062819495,0.061364133995688075,0.5,0,0.0,continue
2023-07-14,0,0,0,0,0,0,NORMAL,-0.011450877842845169,0.06019451302767509,0.5,1,0.0,continue
2023-07-17,14,4,8,2,9,5,WARNING,-0.006740932122455296,0.06918223999307771,0.55,0,0.3333,warn
2023-07-18,0,0,0,0,0,0,NORMAL,0.0,0.0997000868022826,0.6,0,0.0,continue
2023-07-19,0,0,0,0,0,0,NORMAL,0.0,0.1261355988239936,0.65,0,0.0,continue
2023-07-20,9,4,5,0,5,4,NORMAL,-0.009166961635064615,0.12520068484417024,0.65,1,0.0,continue
2023-07-21,0,0,0,0,0,0,NORMAL,-0.011898984203824492,0.12163960817397546,0.65,2,0.0,continue
2023-07-24,0,0,0,0,0,0,NORMAL,-0.0056035312865345315,0.08470633364162206,0.65,0,0.0,continue
2023-07-25,14,6,4,4,6,8,WARNING,0.0,0.0984587096137155,0.65,0,0.4,warn
2023-07-26,0,0,0,0,0,0,NORMAL,0.0,0.0846157106815093,0.65,0,0.0,continue
2023-07-27,0,0,0,0,0,0,NORMAL,-0.010876251205573624,0.052284937064669856,0.6,1,0.0,continue
2023-07-28,16,8,5,3,8,8,WARNING,0.0,0.07057486858382367,0.6,0,0.2727,warn
2023-07-31,1,0,1,0,1,0,NORMAL,0.0,0.09403600217921237,0.6,0,0.0,continue
2023-08-01,1,0,1,0,1,0,NORMAL,-0.00827560486656716,0.08879054126784491,0.55,1,0.0,continue
2023-08-02,15,10,3,2,4,11,NORMAL,0.0,0.10181516659143064,0.6,0,0.1667,continue
2023-08-03,1,0,1,0,1,0,NORMAL,-0.0010788463914910853,0.1063443547205638,0.55,1,0.0,continue
2023-08-04,1,0,1,0,1,0,NORMAL,-0.0029230341600530903,0.11258814017726793,0.55,2,0.0,continue
2023-08-07,15,8,2,5,3,12,WARNING,-0.011257098199359371,0.09358794695036754,0.55,3,0.3846,warn
2023-08-08,0,0,0,0,0,0,NORMAL,-0.005476253017498064,0.11438779838281654,0.55,0,0.0,continue
2023-08-09,0,0,0,0,0,0,NORMAL,-0.025145428524569555,0.08339336002100906,0.55,1,0.0,continue
2023-08-10,14,6,5,3,8,6,WARNING,-0.004901523733286947,0.1091149330143093,0.55,0,0.3333,warn
2023-08-11,1,0,1,0,1,0,NORMAL,-0.026836936833323832,0.0795228125677796,0.55,1,0.0,continue
2023-08-14,0,0,0,0,0,0,NORMAL,-0.025819762578804143,0.06961809597560209,0.55,0,0.0,continue
2023-08-15,16,6,6,4,7,9,WARNING,-0.029686183035827755,0.058133926646166456,0.5,1,0.4,warn
2023-08-16,0,0,0,0,0,0,NORMAL,-0.021036803134591216,0.0774430140080884,0.5,0,0.0,continue
2023-08-17,1,0,1,0,1,0,NORMAL,-0.0012476032406785599,0.10226219499844347,0.55,0,0.0,continue
2023-08-18,11,6,4,1,5,6,NORMAL,0.0,0.1014269158982728,0.6,0,0.1429,continue
2023-08-21,0,0,0,0,0,0,NORMAL,0.0,0.07941859425315734,0.6,0,0.0,continue
2023-08-22,0,0,0,0,0,0,NORMAL,-0.01347979852757,0.06472043479519551,0.55,1,0.0,continue
2023-08-23,14,5,6,3,8,6,WARNING,-0.02169941901013595,0.06745920970377184,0.5,2,0.375,warn
2023-08-24,0,0,0,0,0,0,WARNING,-0.028598337814217844,0.0353793300079257,0.5,3,0.0,warn
2023-08-25,0,0,0,0,0,0,WARNING,-0.047698710245784204,-0.025759082455324323,0.45,4,0.0,warn
2023-08-28,17,8,5,4,12,5,WARNING,-0.03233142780478296,-0.001776860045727191,0.45,0,0.3333,warn
2023-08-29,0,0,0,0,0,0,NORMAL,0.0,0.02180030375525921,0.5,0,0.0,continue
2023-08-30,0,0,0,0,0,0,NORMAL,0.0,0.03165458235056007,0.5,0,0.0,continue
2023-08-31,16,4,6,6,6,10,HALTED,-0.003928741478746829,0.029502123930588375,0.5,1,0.6,halt
2023-09-01,0,0,0,0,0,0,NORMAL,0.0,0.04512968562898356,0.55,0,0.0,continue
2023-09-04,0,0,0,0,0,0,NORMAL,0.0,0.06567609386473872,0.6,0,0.0,continue
2023-09-05,21,8,4,9,9,12,HALTED,-0.015238038802598983,0.07061127542692658,0.55,1,0.5294,halt
2023-09-06,0,0,0,0,0,0,NORMAL,-0.01852774348055339,0.045327432136340606,0.55,2,0.0,continue
2023-09-07,0,0,0,0,0,0,NORMAL,-0.01693586813728683,0.07062311323426651,0.55,0,0.0,continue
2023-09-08,15,8,4,3,7,8,WARNING,-0.03197426191295103,0.053144515734243836,0.55,1,0.2727,warn
2023-09-11,0,0,0,0,0,0,NORMAL,-0.037568273493922395,0.05123084747615003,0.5,2,0.0,continue
2023-09-12,0,0,0,0,0,0,WARNING,-0.045415795633355245,0.03344712045607445,0.5,3,0.0,warn
2023-09-13,16,7,7,2,8,8,WARNING,-0.051283006887460895,0.006744408176173389,0.45,4,0.2222,warn
2023-09-14,0,0,0,0,0,0,HALTED,-0.057814185370761474,-0.005762573876895383,0.4,5,0.0,halt
2023-09-15,0,0,0,0,0,0,WARNING,-0.055121722562126094,-0.009004671162672007,0.4,0,0.0,warn
2023-09-18,20,8,6,6,7,13,HALTED,-0.03190962997818412,0.02921393984402343,0.4,0,0.4286,halt
2023-09-19,1,0,1,0,1,0,WARNING,-0.046901119230236786,0.021789394653418448,0.4,1,0.0,warn
2023-09-20,0,0,0,0,0,0,WARNING,-0.05041530270357528,0.025251958667976693,0.4,2,0.0,warn
2023-09-21,15,7,6,2,6,9,WARNING,-0.05644504173648291,0.039174715547227734,0.4,3,0.2222,warn
2023-09-22,0,0,0,0,0,0,WARNING,-0.04481293538047177,0.035279319693973576,0.45,0,0.0,warn
2023-09-25,0,0,0,0,0,0,WARNING,-0.053500906129822626,-0.01826436323538294,0.4,1,0.0,warn
2023-09-26,14,7,3,4,5,9,WARNING,-0.05779259179338152,-0.031005361682546195,0.35,2,0.3636,warn
2023-09-27,0,0,0,0,0,0,WARNING,-0.0508450372130428,-0.020010159373193503,0.35,0,0.0,warn
2023-09-28,0,0,0,0,0,0,WARNING,-0.03460431705099774,-0.009870110006951371,0.4,0,0.0,warn
2023-10-09,11,5,5,1,8,3,WARNING,-0.045610594483781644,-0.045610594483781686,0.35,1,0.1667,warn
2023-10-10,0,0,0,0,0,0,HALTED,-0.050411362138664345,-0.035717589348493006,0.3,2,0.0,halt
2023-10-11,0,0,0,0,0,0,WARNING,-0.03967280966187922,-0.021544232188805523,0.35,0,0.0,warn
2023-10-12,19,2,2,15,2,17,HALTED,-0.03142025081141512,-0.014733914303925677,0.4,0,0.8824,halt
2023-10-13,1,0,1,0,1,0,WARNING,-0.05172611263671738,-0.020404261939149126,0.35,1,0.0,warn
2023-10-16,0,0,0,0,0,0,WARNING,-0.04832994087295223,-0.011181746281471838,0.4,0,0.0,warn
2023-10-17,13,6,6,1,6,7,WARNING,-0.051099542292097476,-0.005954159552130189,0.4,1,0.1429,warn
2023-10-18,0,0,0,0,0,0,WARNING,-0.0695083427967607,-0.019210508551666505,0.4,2,0.0,warn
2023-10-19,0,0,0,0,0,0,WARNING,-0.06706986171090261,-0.009823620984766523,0.45,0,0.0,warn
2023-10-20,11,4,4,3,6,5,HALTED,-0.06453980866935964,-0.009967512569737158,0.5,0,0.4286,halt
2023-10-23,0,0,0,0,0,0,HALTED,-0.0829927352915155,-0.05276687682801784,0.45,1,0.0,halt
2023-10-24,0,0,0,0,0,0,WARNING,-0.04287670699961402,0.004222449854701882,0.45,0,0.0,warn
2023-10-25,14,6,6,2,9,5,NORMAL,-0.02190143657911673,0.0300277228620478,0.5,0,0.25,continue
2023-10-26,0,0,0,0,0,0,NORMAL,-0.016537291284618665,0.04229509908496376,0.55,0,0.0,continue
2023-10-27,0,0,0,0,0,0,NORMAL,-0.007800320021075397,0.038749075160622315,0.6,0,0.0,continue
2023-10-30,11,4,6,1,9,2,NORMAL,-0.002374739369856561,0.05401607575862988,0.6,0,0.2,continue
2023-10-31,0,0,0,0,0,0,NORMAL,-0.0039830337335855,0.057110098680094534,0.6,1,0.0,continue
2023-11-01,0,0,0,0,0,0,NORMAL,0.0,0.060504510320173566,0.65,0,0.0,continue
2023-11-02,14,2,4,8,4,10,HALTED,0.0,0.049890177963550775,0.65,0,0.8,halt
2023-11-03,0,0,0,0,0,0,NORMAL,0.0,0.07395436147316614,0.65,0,0.0,continue
2023-11-06,0,0,0,0,0,0,NORMAL,0.0,0.10226212952480962,0.7,0,0.0,continue
2023-11-07,19,1,1,17,1,18,HALTED,0.0,0.1085823757558988,0.75,0,0.9444,halt
2023-11-08,0,0,0,0,0,0,NORMAL,0.0,0.11275786899286899,0.75,0,0.0,continue
2023-11-09,1,0,1,0,1,0,NORMAL,-0.008470764144308182,0.12695815721504333,0.7,1,0.0,continue
2023-11-10,12,10,1,1,1,11,NORMAL,-0.013652221577566261,0.11706828946395542,0.7,2,0.0909,continue
2023-11-13,0,0,0,0,0,0,NORMAL,-0.003818023116833619,0.13149876123641846,0.7,0,0.0,continue
2023-11-14,0,0,0,0,0,0,NORMAL,-0.006419450079857873,0.15087102592701052,0.7,1,0.0,continue
2023-11-15,13,3,6,4,6,7,HALTED,-0.009202443743689644,0.14464775912866012,0.7,2,0.5714,halt
2023-11-16,0,0,0,0,0,0,WARNING,-0.009992702460611643,0.14064143553980313,0.65,3,0.0,warn
2023-11-17,0,0,0,0,0,0,NORMAL,0.0,0.17721046767601156,0.65,0,0.0,continue
2023-11-20,15,6,4,5,8,7,HALTED,0.0,0.1522118282141749,0.7,0,0.4545,halt
2023-11-21,0,0,0,0,0,0,NORMAL,0.0,0.14281477674248588,0.7,0,0.0,continue
2023-11-22,1,0,1,0,1,0,NORMAL,-0.01729291687136431,0.11692666134765606,0.65,1,0.0,continue
2023-11-23,15,9,4,2,6,9,NORMAL,-0.016647893585468112,0.10781805281304169,0.65,0,0.1818,continue
2023-11-24,0,0,0,0,0,0,NORMAL,-0.026448821349098275,0.09081177628990678,0.6,1,0.0,continue
2023-11-27,0,0,0,0,0,0,NORMAL,-0.015686689794772304,0.10465099932161936,0.6,0,0.0,continue
2023-11-28,19,2,2,15,3,16,HALTED,0.0,0.1222791491626849,0.65,0,0.8824,halt
2023-11-29,1,0,1,0,1,0,NORMAL,0.0,0.1168217206283706,0.65,0,0.0,continue
2023-11-30,0,0,0,0,0,0,NORMAL,-0.004276220200101813,0.09966529794946166,0.6,1,0.0,continue
2023-12-01,12,10,2,0,7,5,NORMAL,-0.002734106590649307,0.07850868632579733,0.6,0,0.0,continue
2023-12-04,0,0,0,0,0,0,NORMAL,0.0,0.08310643407734686,0.6,0,0.0,continue
2023-12-05,0,0,0,0,0,0,NORMAL,-0.014534552121470808,0.054298707383575895,0.55,1,0.0,continue
2023-12-06,15,8,5,2,9,6,NORMAL,0.0,0.08257387062584631,0.55,0,0.2,continue
2023-12-07,0,0,0,0,0,0,NORMAL,-0.017840638347721784,0.06884555282786664,0.55,1,0.0,continue
2023-12-08,0,0,0,0,0,0,NORMAL,-0.050982407624447466,0.022583186887760398,0.55,2,0.0,continue
2023-12-11,13,5,4,4,7,6,HALTED,-0.047862485717627,0.028631122321385316,0.55,0,0.4444,halt
2023-12-12,0,0,0,0,0,0,NORMAL,-0.035690058086797274,0.04470766788276981,0.6,0,0.0,continue
2023-12-13,0,0,0,0,0,0,NORMAL,-0.031234610736388634,0.05037235618446245,0.65,0,0.0,continue
2023-12-14,14,6,4,4,5,9,WARNING,-0.02441414842252237,0.04553295324112927,0.7,0,0.4,warn
2023-12-15,0,0,0,0,0,0,NORMAL,-0.020308847964722494,0.027751441525303733,0.7,0,0.0,continue
2023-12-18,0,0,0,0,0,0,NORMAL,-0.025928494926401556,0.008164717004321531,0.65,1,0.0,continue
2023-12-19,11,4,3,4,5,6,HALTED,-0.024840023727940436,0.027052010527906845,0.65,0,0.5,halt
2023-12-20,0,0,0,0,0,0,NORMAL,-0.021692027979065213,0.029691660570546397,0.7,0,0.0,continue
2023-12-21,0,0,0,0,0,0,NORMAL,-0.008672506535844433,0.053899065660839796,0.7,0,0.0,continue
2023-12-22,19,3,2,14,3,16,HALTED,-0.022781446059876732,0.027540625923023976,0.7,1,0.8235,halt
2023-12-25,1,0,0,1,0,1,HALTED,-0.04064093335368596,-0.017506307543382338,0.65,2,1.0,halt
2023-12-26,0,0,0,0,0,0,WARNING,-0.05066990318593645,-0.029750793499708106,0.6,3,0.0,warn
2023-12-27,15,4,5,6,5,10,HALTED,-0.04762151857332484,-0.022455038226015578,0.6,0,0.6,halt
2023-12-28,0,0,0,0,0,0,WARNING,-0.030363201783545176,-0.006279683381386292,0.65,0,0.0,warn
2023-12-29,0,0,0,0,0,0,WARNING,-0.006621291044370137,-0.003320237515055058,0.65,0,0.0,warn
2024-01-02,12,1,11,0,11,1,NORMAL,-0.001329143412195283,0.01676776022893911,0.65,0,0.0,continue
2024-01-03,0,0,0,0,0,0,WARNING,-0.0013106049193378022,-0.0013106049193377656,0.7,0,0.0,warn
2024-01-04,0,0,0,0,0,0,NORMAL,-0.0012457201943364131,0.016896360001566135,0.7,0,0.0,continue
2024-01-05,0,0,0,0,0,0,NORMAL,-0.0010788737586182608,0.05258441388943291,0.75,0,0.0,continue
2024-01-08,0,0,0,0,0,0,NORMAL,-0.0010788737586182608,0.04913535204446773,0.75,0,0.0,continue
2024-01-09,0,0,0,0,0,0,NORMAL,-0.0010417967729032993,0.035930627496333134,0.75,0,0.0,continue
2024-01-10,0,0,0,0,0,0,NORMAL,-0.000967642801472757,0.031242825425382703,0.75,0,0.0,continue
2024-01-11,0,0,0,0,0,0,NORMAL,-0.0009861812943304442,0.024014254706861582,0.7,1,0.0,continue
2024-01-12,0,0,0,0,0,0,NORMAL,-0.0007822578728973304,0.01993137332235695,0.7,0,0.0,continue
2024-01-15,0,0,0,0,0,0,NORMAL,-0.0006988346550380477,0.025901240453037655,0.7,0,0.0,continue
2024-01-16,0,0,0,0,0,0,NORMAL,-0.0007081039014669946,0.024746626618872725,0.7,1,0.0,continue
2024-01-17,0,0,0,0,0,0,NORMAL,-0.0006710269157518266,0.021487099834103685,0.7,0,0.0,continue
2024-01-18,0,0,0,0,0,0,NORMAL,-0.0005876036978927504,0.008155632615110209,0.7,0,0.0,continue
2024-01-19,0,0,0,0,0,0,NORMAL,-0.00043002650860354493,0.022872487900636784,0.7,0,0.0,continue
2024-01-22,0,0,0,0,0,0,NORMAL,-0.0002817185657428732,0.04206893559575042,0.75,0,0.0,continue
2024-01-23,0,0,0,0,0,0,NORMAL,-0.00035587253717320904,0.052999510726159826,0.75,1,0.0,continue
2024-01-24,0,0,0,0,0,0,NORMAL,-0.00035587253717320904,0.04962905710064658,0.75,0,0.0,continue
2024-01-25,0,0,0,0,0,0,NORMAL,-0.0004578342478899725,0.030841824063054357,0.7,1,0.0,continue
2024-01-26,0,0,0,0,0,0,NORMAL,-0.00019829534788400353,0.006465807691045544,0.7,0,0.0,continue
2024-01-29,0,0,0,0,0,0,NORMAL,-0.00012414137645366767,0.0012066057878756808,0.7,0,0.0,continue
2024-01-30,0,0,0,0,0,0,NORMAL,-3.641172879423545e-06,0.001308678907472327,0.7,0,0.0,continue
2024-01-31,0,0,0,0,0,0,NORMAL,0.0,0.0012993130805727393,0.7,0,0.0,continue
2024-02-01,11,10,1,0,1,10,WARNING,-0.005214711233421142,-0.004088545224258944,0.65,1,0.0,warn
2024-02-02,0,0,0,0,0,0,WARNING,-0.01852913649374255,-0.017418043338319755,0.6,2,0.0,warn
2024-02-05,0,0,0,0,0,0,WARNING,-0.04036749915821109,-0.03931678625339585,0.6,3,0.0,warn
2024-02-06,14,14,0,0,3,11,WARNING,-0.047886500685723414,-0.046914769184867366,0.55,4,0.0,warn
